timestamp,MSEC,point_id,_VAL,_ENG
29-FEB-2016 11:05:00.017,15,EDESAL.EGT166KI1,32.80,A
29-FEB-2016 11:05:00.017,15,EDESAL.EGT16K6I1,330.00,A
29-FEB-2016 11:05:00.017,15,EDESAL.EGT213_I1,9.00,A
29-FEB-2016 11:05:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 11:20:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 11:20:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 11:20:00.017,15,EDESAL.EGT166KI1,35.20,A
29-FEB-2016 11:20:00.017,15,EDESAL.EGT16K6I1,350.00,A
29-FEB-2016 11:20:00.017,15,EDESAL.EGT213_I1,9.50,A
29-FEB-2016 11:20:00.017,15,EDESAL.EGT266KI1,1.75,A
29-FEB-2016 11:35:00.017,15,EDESAL.EGT1_66IS,67.20,KV
29-FEB-2016 11:35:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 11:35:00.017,15,EDESAL.EGT166KI1,32.80,A
29-FEB-2016 11:35:00.017,15,EDESAL.EGT16K6I1,330.00,A
29-FEB-2016 11:35:00.017,15,EDESAL.EGT213_I1,10.00,A
29-FEB-2016 11:35:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 11:50:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 11:50:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 11:50:00.017,15,EDESAL.EGT166KI1,33.60,A
29-FEB-2016 11:50:00.017,15,EDESAL.EGT16K6I1,330.00,A
29-FEB-2016 11:50:00.017,15,EDESAL.EGT213_I1,9.50,A
29-FEB-2016 11:50:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 12:05:00.017,15,EDESAL.EGT1_66IS,67.20,KV
29-FEB-2016 12:05:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 12:05:00.017,15,EDESAL.EGT166KI1,35.20,A
29-FEB-2016 12:05:00.017,15,EDESAL.EGT16K6I1,340.00,A
29-FEB-2016 12:05:00.017,15,EDESAL.EGT213_I1,10.00,A
29-FEB-2016 12:05:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 12:50:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 12:50:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 12:50:00.017,15,EDESAL.EGT166KI1,37.60,A
29-FEB-2016 12:50:00.017,15,EDESAL.EGT16K6I1,360.00,A
29-FEB-2016 12:50:00.017,15,EDESAL.EGT213_I1,10.50,A
29-FEB-2016 12:50:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 13:05:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 13:05:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 13:05:00.017,15,EDESAL.EGT166KI1,32.00,A
29-FEB-2016 13:05:00.017,15,EDESAL.EGT16K6I1,320.00,A
29-FEB-2016 13:05:00.017,15,EDESAL.EGT213_I1,10.00,A
