timestamp,MSEC,sequence_number,alarm_id,alarm_class,resource,logged_by,reference,prev_state,log_action,final_state,alarm_message,generation_time
1-MAR-2016 07:14:57.873,874,2523053,IBOX_VMSTR2.VMSASFRTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASFRTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Fase R TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523054,IBOX_VMSTR2.VMSAPDTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSAPDTR2,G,R,R,VILLA MERC SUR Arranq Proteccion Dif TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523055,IBOX_VMSTR2.VMSASFSTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASFSTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Fase S TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523056,IBOX_VMSTR2.VMSDDFRTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDDFRTR2,G,R,R,VILLA MERC SUR Disp Dif Fase R TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523057,IBOX_VMSTR2.VMSASFTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASFTTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Fase T TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523058,IBOX_VMSTR2.VMSASTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASTTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Tempo TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523059,IBOX_VMSTR2.VMSDSIIITR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSIIITR2,G,R,R,VILLA MERC SUR Disp Sobreco Inst I>> TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523060,IBOX_VMSTR2.VMSDDFSTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDDFSTR2,G,R,R,VILLA MERC SUR Disp Dif Fase S TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523061,IBOX_VMSTR2.VMSDSTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSTR2,G,R,R,VILLA MERC SUR Disp Sobreco TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523062,IBOX_VMSTR2.VMSDDFTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDDFTTR2,G,R,R,VILLA MERC SUR Disp Dif Fase T TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523063,IBOX_VMSTR2.VMSDSTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSTTR2,G,R,R,VILLA MERC SUR Disp Sobreco Tempo TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523064,IBOX_VMSTR2.VMSASTCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASTCTR2,G,R,R,VILLA MERC SUR Arr Sobreco Tier Cuba TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523065,IBOX_VMSTR2.VMSDDIIDTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDDIIDTTR2,G,R,R,VILLA MERC SUR Disp Dif Inst ID> TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523066,IBOX_VMSTR2.VMSDSTCITR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSTCITR2,G,R,R,V M SUR Disp Sobreco Tier Cuba Inst TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523067,IBOX_VMSTR2.VMSDGRDTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDGRDTR2,G,R,R,VILLA MERC SUR Disp GRAL Rele Dif TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523068,IBOX_VMSTR2.VMSABRBCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSABRBCTR2,G,R,R,VILLA MERC SUR Alarma Buchholzz RBC TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523069,IBOX_VMSTR2.VMSDPDTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDPDTR2,G,R,R,VILLA MERC SUR Disp Proteccion Dif TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523070,IBOX_VMSTR2.VMSRDOTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSRDOTR2,N,G,G,VILLA MERC SUR Rele Diferencial OK TR2= ACTUO,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523071,IBOX_VMSTR2.VMSABTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSABTR2,G,R,R,VILLA MERC SUR Alarma Buchholzz TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523072,IBOX_VMSTR2.VMSDDITR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDDITR2,G,R,R,VILLA MERC SUR Disp Dif Inst TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523073,IBOX_VMSTR2.VMSAIT132TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSAIT132TR2,G,R,R,VILLA MERC SUR Alarm Imagen Term 132 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523074,IBOX_VMSTR2.VMSAIT13TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSAIT13TR2,G,R,R,VILLA MERC SUR Alarma Imag Term 13.2 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523075,IBOX_VMSTR2.VMSASIDITR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASIDITR2,G,R,R,VILLA MERC SUR Arranq Sobreco ID>> TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523076,IBOX_VMSTR2.VMSAIT33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSAIT33TR2,G,R,R,VILLA MERC SUR Alarma Imagen Term 33 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523077,IBOX_VMSTR2.VMSASFRTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASFRTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Fase R TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523078,IBOX_VMSTR2.VMSANARBCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSANARBCTR2,G,R,R,VILLA MERC SUR Alarm Nivel Aceit RBC TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523079,IBOX_VMSTR2.VMSASFSTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASFSTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Fase S TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523080,IBOX_VMSTR2.VMSANATR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSANATR2,G,R,R,VILLA MERC SUR Alarma Nivel Aceite TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523081,IBOX_VMSTR2.VMSASFTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASFTTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Fase T TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523082,IBOX_VMSTR2.VMSASTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASTR2,G,R,R,VILLA MERC SUR Alarma Sobrecarga TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523083,IBOX_VMSTR2.VMSATTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSATTR2,G,R,R,VILLA MERC SUR Alarma Temperatura TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523084,IBOX_VMSTR2.VMSASTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASTTR2,G,R,R,VILLA MERC SUR Arranq Sobreco Tempo TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523085,IBOX_VMSTR2.VMSDBTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDBTR2,G,R,R,VILLA MERC SUR Disp Buchholzz TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523086,IBOX_VMSTR2.VMSDSIIITR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSIIITR2,G,R,R,VILLA MERC SUR Disp Sobreco Inst I>> TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523087,IBOX_VMSTR2.VMSDIT132TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDIT132TR2,G,R,R,VILLA MERC SUR Disp Imag Termica 132 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523088,IBOX_VMSTR2.VMSDSTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSTR2,G,R,R,VILLA MERC SUR Disp Sobreco TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523089,IBOX_VMSTR2.VMSDIT13TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDIT13TR2,G,R,R,VILLA MERC SUR Disp Imag Termic 13.2 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523090,IBOX_VMSTR2.VMSDIT33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDIT33TR2,G,R,R,VILLA MERC SUR Disp Imagen Termic 33 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523091,IBOX_VMSTR2.VMSDSTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSTTR2,G,R,R,VILLA MERC SUR Disp Sobreco Tempo TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523092,IBOX_VMSTR2.VMSDNARBCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDNARBCTR2,G,R,R,VILLA MERC SUR Disp Nivel Aceite RBC TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523093,IBOX_VMSTR2.VMSASTCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASTCTR2,G,R,R,VILLA MERC SUR Arr Sobreco Tier Cuba TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523094,IBOX_VMSTR2.VMSDSTCITR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDSTCITR2,G,R,R,V M SUR Disp Sobreco Tier Cuba Inst TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523095,IBOX_VMSTR2.VMSDNATR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDNATR2,G,R,R,VILLA MERC SUR Disp Nivel Aceite TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523096,IBOX_VMSTR2.VMSABRBCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSABRBCTR2,G,R,R,VILLA MERC SUR Alarma Buchholzz RBC TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523097,IBOX_VMSTR2.VMSDTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDTTR2,G,R,R,VILLA MERC SUR Disp Temperatura TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523098,IBOX_VMSTR2.VMSABTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSABTR2,G,R,R,VILLA MERC SUR Alarma Buchholzz TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523099,IBOX_VMSTR2.VMSS132TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS132TR2E,A,G,G,VILLA MERC SUR Seccionad 132 TR2 Estado= ABIERTO,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523100,IBOX_VMSTR2.VMSS132TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS132TR2E,G,G,G,VILLA MERC SUR Seccionad 132 TR2 Estado= ERROR,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523101,IBOX_VMSTR2.VMSAIT132TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSAIT132TR2,G,R,R,VILLA MERC SUR Alarm Imagen Term 132 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523102,IBOX_VMSTR2.VMSS13TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS13TR2E,G,R,R,VILLA MERC SUR Seccionad 13.2 TR2 Estado= CERRADO,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523103,IBOX_VMSTR2.VMSS33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS33TR2,G,R,R,VILLA MERC SUR Seccionad 33 TR2 Estado= CERRADO,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523104,IBOX_VMSTR2.VMSAIT13TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSAIT13TR2,G,R,R,VILLA MERC SUR Alarma Imag Term 13.2 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523105,IBOX_VMSTR2.VMSAIT33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSAIT33TR2,G,R,R,VILLA MERC SUR Alarma Imagen Term 33 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523106,IBOX_VMSTR2.VMSANARBCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSANARBCTR2,G,R,R,VILLA MERC SUR Alarm Nivel Aceit RBC TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523107,IBOX_VMSTR2.VMSANATR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSANATR2,G,R,R,VILLA MERC SUR Alarma Nivel Aceite TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523108,IBOX_VMSTR2.VMSASTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSASTR2,G,R,R,VILLA MERC SUR Alarma Sobrecarga TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523109,IBOX_VMSTR2.VMSATTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSATTR2,G,R,R,VILLA MERC SUR Alarma Temperatura TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523110,IBOX_VMSTR2.VMSDBTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDBTR2,G,R,R,VILLA MERC SUR Disp Buchholzz TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523111,IBOX_VMSTR2.VMSDIT132TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDIT132TR2,G,R,R,VILLA MERC SUR Disp Imag Termica 132 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523112,IBOX_VMSTR2.VMSDIT13TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDIT13TR2,G,R,R,VILLA MERC SUR Disp Imag Termic 13.2 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523113,IBOX_VMSTR2.VMSDIT33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDIT33TR2,G,R,R,VILLA MERC SUR Disp Imagen Termic 33 TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523114,IBOX_VMSTR2.VMSDNARBCTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDNARBCTR2,G,R,R,VILLA MERC SUR Disp Nivel Aceite RBC TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523115,IBOX_VMSTR2.VMSDNATR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDNATR2,G,R,R,VILLA MERC SUR Disp Nivel Aceite TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523116,IBOX_VMSTR2.VMSDTTR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSDTTR2,G,R,R,VILLA MERC SUR Disp Temperatura TR2= NORMAL,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523117,IBOX_VMSTR2.VMSS132TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS132TR2E,A,G,G,VILLA MERC SUR Seccionad 132 TR2 Estado= ABIERTO,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523118,IBOX_VMSTR2.VMSS132TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS132TR2E,G,G,G,VILLA MERC SUR Seccionad 132 TR2 Estado= ERROR,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523119,IBOX_VMSTR2.VMSS13TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS13TR2E,G,R,R,VILLA MERC SUR Seccionad 13.2 TR2 Estado= CERRADO,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523120,IBOX_VMSTR2.VMSS33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS33TR2,G,R,R,VILLA MERC SUR Seccionad 33 TR2 Estado= CERRADO,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523121,IBOX_VMSTR2.VMSS13TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS13TR2E,R,G,G,VILLA MERC SUR Seccionad 13.2 TR2 Estado= EN VIAJE,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523122,IBOX_VMSTR2.VMSS13TR2E,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS13TR2E,R,G,G,VILLA MERC SUR Seccionad 13.2 TR2 Estado= EN VIAJE,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523123,IBOX_VMSTR2.VMSS33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS33TR2,R,G,G,VILLA MERC SUR Seccionad 33 TR2 Estado= EN VIAJE,1-MAR-2016 07:14:57.873
1-MAR-2016 07:14:57.873,874,2523124,IBOX_VMSTR2.VMSS33TR2,ALARM,IBOX_VMS_TR2,MASTER_PTM0_RP,IBOX_VMSTR2.VMSS33TR2,R,G,G,VILLA MERC SUR Seccionad 33 TR2 Estado= EN VIAJE,1-MAR-2016 07:14:57.873
1-MAR-2016 08:17:42.000,0,2558136,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 08:17:42.000
1-MAR-2016 08:18:46.000,0,2558137,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 08:17:42.000
1-MAR-2016 08:35:32.850,851,2558139,ZANJITAS.ZTZT12CL,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12CL,N,G,G,ZANJITAS ZT12 Control Local= LOCAL,1-MAR-2016 08:35:32.850
1-MAR-2016 08:35:32.850,851,2558140,ZANJITAS.ZTZT12CR,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12CR,A,R,D,ZANJITAS ZT12 Control remoto= LOCAL,29-FEB-2016 12:51:07.843
1-MAR-2016 08:35:34.787,786,2558141,ZANJITAS.ZTZT12CC,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12CC,N,G,G,ZANJITAS ZT12 Cierre Comando= ACTIVA,1-MAR-2016 08:35:34.787
1-MAR-2016 08:35:34.790,789,2558142,ZANJITAS.ZTZT12AP,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12AP,A,R,D,ZANJITAS ZT12 Apertura Proteccion= INACTIVA,1-MAR-2016 00:15:39.157
1-MAR-2016 08:35:34.790,789,2558143,ZANJITAS.ZTZT12AS1IOM,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12AS1IOM,A,R,D,ZANJITAS ZT12 Apert Sobrecorr 1 Io>= INACTIVA,1-MAR-2016 00:15:39.150
1-MAR-2016 08:35:34.790,790,2558144,ZANJITAS.ZTZT12CIL,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12CIL,N,G,G,ZANJITAS ZT12 Cierre Local= ACTIVA,1-MAR-2016 08:35:34.790
1-MAR-2016 08:35:34.790,790,2558150,ZANJITAS.ZTZT12EI,4SDIG,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12EI,N,G,G,ZANJITAS ZT12 Estado Interruptor= CERRADO,1-MAR-2016 08:35:34.790
1-MAR-2016 08:35:34.790,790,2558151,ZANJITAS.ZTZT12EI,4SDIG,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12EI,G,R,R,ZANJITAS ZT12 Estado Interruptor= CERRADO,1-MAR-2016 08:35:34.790
1-MAR-2016 08:35:34.793,792,2558145,ZANJITAS.ZTZT12CB,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTZT12CB,A,R,D,ZANJITAS ZT12 Control Bloqueado= INACTIVA,1-MAR-2016 00:15:39.170
1-MAR-2016 08:35:34.893,892,2558146,ZANJITAS.ZTTR133KVAG,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTTR133KVAG,N,G,G,ZANJITAS TR1 33KV Arranque General= ACTIVA,1-MAR-2016 08:35:34.893
1-MAR-2016 08:35:34.893,892,2558147,ZANJITAS.ZTTR133KVPI,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTTR133KVPI,N,G,G,ZANJITAS TR1 33KV Proteccion iniciada= ACTIVA,1-MAR-2016 08:35:34.893
1-MAR-2016 08:35:34.910,909,2558148,ZANJITAS.ZTTR133KVAG,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTTR133KVAG,G,R,R,ZANJITAS TR1 33KV Arranque General= INACTIVA,1-MAR-2016 08:35:34.893
1-MAR-2016 08:35:34.910,909,2558149,ZANJITAS.ZTTR133KVPI,ALARM,ZANJITAS,MASTER_PTM0_RP,ZANJITAS.ZTTR133KVPI,G,R,R,ZANJITAS TR1 33KV Proteccion iniciada= INACTIVA,1-MAR-2016 08:35:34.893
1-MAR-2016 08:35:49.407,406,2558154,ZANJITAS.ZTZT12CR,ALARM,ZANJITAS,ADMINISTRATOR,ZANJITAS.ZTZT12CR,G,A,A,ZANJITAS ZT12 Control remoto= REMOTO,1-MAR-2016 08:37:36.800
1-MAR-2016 08:35:49.407,406,2558155,ZANJITAS.ZTTR133KVPI,ALARM,ZANJITAS,ADMINISTRATOR,ZANJITAS.ZTTR133KVPI,R,A,D,ZANJITAS TR1 33KV Proteccion iniciada= INACTIVA,1-MAR-2016 08:35:34.893
1-MAR-2016 08:35:49.407,406,2558156,ZANJITAS.ZTTR133KVAG,ALARM,ZANJITAS,ADMINISTRATOR,ZANJITAS.ZTTR133KVAG,R,A,D,ZANJITAS TR1 33KV Arranque General= INACTIVA,1-MAR-2016 08:35:34.893
1-MAR-2016 08:35:51.250,250,2558157,ZANJITAS.ZTZT12EI,4SDIG,ZANJITAS,ADMINISTRATOR,ZANJITAS.ZTZT12EI,R,A,D,ZANJITAS ZT12 Estado Interruptor= CERRADO,1-MAR-2016 08:35:34.790
1-MAR-2016 08:35:51.250,250,2558158,ZANJITAS.ZTZT12CIL,ALARM,ZANJITAS,ADMINISTRATOR,ZANJITAS.ZTZT12CIL,G,A,A,ZANJITAS ZT12 Cierre Local= ACTIVA,1-MAR-2016 08:35:34.790
1-MAR-2016 08:35:51.250,250,2558159,ZANJITAS.ZTZT12CC,ALARM,ZANJITAS,ADMINISTRATOR,ZANJITAS.ZTZT12CC,G,A,A,ZANJITAS ZT12 Cierre Comando= ACTIVA,1-MAR-2016 08:35:34.787
